,下摆围,中腰围,前胸宽,前衣长,右袖口,右袖长,后中长,后背宽,小臂围,左袖口,左袖长,肚围,肚高,肩宽,胸围,袖肥,领围
714,105.0,101.0,0.0,0.0,26.0,62.0,72.0,0.0,0.0,26.0,62.0,0.0,0.0,47.0,109.0,41.0,45.0
715,113.0,105.0,0.0,71.5,24.5,58.0,71.5,0.0,0.0,24.5,58.0,0.0,0.0,46.5,114.0,43.5,44.5
716,108.0,102.0,0.0,0.0,22.0,62.0,76.0,0.0,0.0,22.0,62.0,0.0,0.0,48.0,108.0,43.0,41.0
717,109.0,102.5,0.0,0.0,25.0,63.0,76.0,0.0,0.0,25.0,63.0,0.0,0.0,45.0,109.5,39.0,42.0
718,109.0,102.5,0.0,0.0,25.0,63.0,76.0,0.0,0.0,25.0,63.0,0.0,0.0,45.0,109.5,39.0,42.0
719,103.5,96.0,0.0,0.0,26.0,58.0,70.0,0.0,0.0,26.0,58.0,0.0,0.0,46.0,103.0,39.0,42.0
720,94.0,89.0,0.0,0.0,27.0,58.5,74.0,0.0,0.0,27.0,58.5,0.0,0.0,44.0,97.0,40.0,40.0
721,97.0,89.0,0.0,0.0,26.0,63.0,75.0,0.0,0.0,26.0,63.0,0.0,0.0,46.5,99.0,37.0,39.5
722,103.0,93.0,0.0,0.0,26.0,59.0,74.0,0.0,0.0,26.0,59.0,0.0,0.0,46.0,103.0,40.0,41.5
723,93.0,86.0,0.0,0.0,24.0,56.0,72.0,0.0,0.0,24.0,56.0,0.0,0.0,43.0,93.0,36.0,38.0
724,113.0,105.0,0.0,71.5,24.5,58.0,71.5,0.0,0.0,24.5,58.0,0.0,0.0,46.5,114.0,43.5,44.5
725,105.0,97.0,0.0,0.0,25.0,60.0,72.0,0.0,0.0,25.0,60.0,0.0,0.0,45.0,107.0,40.0,41.0
726,105.5,95.5,0.0,71.0,24.5,61.0,71.0,0.0,0.0,24.5,61.0,0.0,0.0,43.5,105.5,38.0,43.0
727,105.5,95.5,0.0,71.0,24.5,61.0,71.0,0.0,0.0,24.5,61.0,0.0,0.0,43.5,105.5,38.0,43.0
728,123.0,115.0,0.0,0.0,25.5,62.0,75.5,0.0,0.0,25.5,62.0,0.0,0.0,48.0,120.5,43.0,45.0
729,93.0,83.0,0.0,0.0,24.0,64.0,72.0,0.0,0.0,24.0,64.0,0.0,0.0,42.0,93.0,35.0,37.0
730,117.0,110.0,0.0,0.0,26.0,63.5,78.0,0.0,0.0,26.0,63.5,0.0,0.0,46.5,117.0,42.0,44.0
731,111.0,104.0,0.0,0.0,23.5,64.0,76.0,0.0,0.0,23.5,64.0,0.0,0.0,46.0,113.0,40.5,44.0
732,106.0,101.0,0.0,75.0,24.0,60.0,72.0,0.0,0.0,24.0,60.0,101.0,0.0,45.0,106.0,43.0,41.0
733,110.0,106.0,0.0,77.0,23.0,62.0,74.0,0.0,0.0,23.0,62.0,0.0,0.0,48.0,112.0,45.0,43.0
734,101.0,93.0,0.0,0.0,24.0,59.5,74.0,0.0,0.0,24.0,59.5,0.0,0.0,44.0,103.0,39.0,40.0
735,102.0,92.0,0.0,0.0,24.0,60.0,71.5,0.0,0.0,24.0,60.0,0.0,0.0,44.5,101.0,39.0,40.0
736,102.0,93.0,0.0,0.0,25.0,63.0,73.0,0.0,0.0,26.0,63.0,0.0,0.0,44.5,103.0,38.0,40.0
737,112.0,104.0,0.0,0.0,25.0,55.0,75.0,0.0,0.0,25.0,55.0,0.0,0.0,46.0,113.0,41.0,43.0
738,126.0,122.0,0.0,0.0,28.0,66.0,83.0,0.0,0.0,28.0,66.0,0.0,0.0,51.5,129.0,49.0,49.0
739,102.0,93.0,0.0,0.0,25.0,63.0,73.0,0.0,0.0,26.0,63.0,0.0,0.0,44.5,103.0,38.0,40.0
740,102.0,92.0,0.0,0.0,24.0,60.0,71.5,0.0,0.0,24.0,60.0,0.0,0.0,44.5,101.0,39.0,40.0
741,107.0,99.0,0.0,0.0,26.5,60.5,76.0,0.0,0.0,26.5,60.5,0.0,0.0,46.5,109.0,40.0,43.5
742,117.0,109.0,0.0,0.0,25.0,63.0,76.0,0.0,0.0,25.0,63.0,0.0,0.0,47.5,114.0,41.0,43.0
743,125.0,117.0,0.0,0.0,27.0,66.0,79.0,0.0,0.0,27.0,66.0,0.0,0.0,48.0,127.0,43.0,45.0
744,125.0,117.0,0.0,0.0,27.0,66.0,79.0,0.0,0.0,27.0,66.0,0.0,0.0,48.0,127.0,43.0,45.0
745,106.0,98.0,0.0,0.0,25.5,61.5,72.0,0.0,0.0,25.5,61.5,0.0,0.0,45.5,106.0,40.5,41.0
746,106.0,98.0,0.0,0.0,25.5,61.5,72.0,0.0,0.0,25.5,61.5,0.0,0.0,45.5,106.0,40.5,41.0
747,109.0,99.5,0.0,0.0,25.0,64.0,76.0,0.0,0.0,25.0,64.0,0.0,0.0,46.0,110.0,41.0,42.0
748,116.0,109.0,1.0,0.0,26.0,64.0,76.0,0.0,0.0,26.0,62.5,0.0,0.0,47.0,116.0,42.0,43.0
749,134.0,128.0,46.2,0.0,28.0,66.0,82.0,51.8,0.0,28.0,66.0,0.0,0.0,56.0,137.0,51.0,48.0
750,107.0,98.0,0.0,0.0,24.0,58.0,73.0,0.0,0.0,24.0,58.0,0.0,0.0,44.5,103.0,39.0,40.0
751,110.0,96.0,0.0,0.0,21.0,61.0,74.0,0.0,0.0,21.0,61.0,0.0,0.0,44.0,110.0,39.0,39.8
752,105.0,99.0,0.0,75.0,26.0,60.0,73.0,0.0,0.0,26.0,60.0,0.0,0.0,45.0,108.0,41.0,43.5
753,118.0,106.0,0.0,0.0,22.0,62.5,80.0,0.0,0.0,22.0,62.5,0.0,0.0,46.0,118.0,41.0,41.8
754,102.0,88.0,0.0,0.0,20.0,59.0,76.0,0.0,0.0,20.0,59.0,0.0,0.0,42.0,102.0,37.0,37.8
755,100.5,89.0,1.0,0.0,24.0,60.0,73.0,0.0,0.0,24.0,60.0,0.0,0.0,43.5,99.0,38.0,39.0
756,100.5,89.0,1.0,0.0,24.0,60.0,73.0,0.0,0.0,24.0,60.0,0.0,0.0,43.5,99.0,38.0,39.0
757,106.0,94.0,0.0,0.0,20.0,60.5,76.0,0.0,0.0,20.0,60.5,0.0,0.0,43.0,106.0,38.0,38.8
758,98.0,92.0,0.0,73.0,23.0,62.0,76.0,0.0,0.0,23.0,62.0,0.0,0.0,42.0,104.0,39.0,39.0
759,122.0,119.0,-1.0,0.0,27.0,62.5,78.0,0.0,0.0,27.0,62.5,0.0,0.0,50.0,127.0,45.0,46.0
760,102.0,88.0,0.0,0.0,20.0,59.0,74.0,0.0,0.0,20.0,59.0,0.0,0.0,42.0,102.0,37.0,38.8
761,104.0,90.0,0.0,0.0,20.0,57.5,74.0,0.0,0.0,20.0,57.5,0.0,0.0,42.0,104.0,37.0,37.8
762,102.0,90.0,0.0,0.0,19.0,56.5,74.0,0.0,0.0,19.0,56.5,0.0,0.0,42.0,102.0,37.0,37.8
763,110.0,96.0,0.0,0.0,21.0,60.5,76.0,0.0,0.0,21.0,60.5,0.0,0.0,44.0,110.0,39.0,39.8
764,105.0,97.0,0.0,0.0,25.0,63.0,75.0,0.0,0.0,25.0,63.0,0.0,0.0,45.0,107.0,40.0,41.5
765,110.0,98.0,0.0,0.0,20.0,60.5,74.0,0.0,0.0,20.0,60.5,0.0,0.0,46.0,110.0,40.0,39.8
766,102.0,90.0,0.0,0.0,20.0,60.5,76.0,0.0,0.0,20.0,60.5,0.0,0.0,41.0,102.0,37.0,36.8
767,104.0,93.0,0.0,0.0,24.0,61.5,74.0,0.0,0.0,24.0,61.5,0.0,0.0,46.0,105.0,38.0,41.0
768,114.5,108.0,0.0,0.0,26.0,63.5,76.0,0.0,0.0,26.0,63.5,0.0,0.0,47.0,116.0,42.0,43.0
769,94.0,78.0,0.0,0.0,18.0,57.5,74.0,0.0,0.0,18.0,57.5,0.0,0.0,39.0,92.0,34.0,32.8
770,105.0,94.0,0.0,0.0,25.0,63.0,74.0,0.0,0.0,25.0,63.0,0.0,0.0,45.0,104.0,39.0,41.0
771,113.5,111.0,0.0,0.0,25.0,63.0,73.0,0.0,0.0,26.0,63.0,0.0,0.0,44.5,111.0,41.5,42.5
772,120.0,117.0,0.0,0.0,27.0,64.0,79.0,0.0,0.0,27.0,64.0,0.0,0.0,48.0,124.0,44.0,44.0
773,113.5,111.0,0.0,0.0,25.0,63.0,72.0,0.0,0.0,26.0,63.0,0.0,0.0,44.5,111.0,41.0,42.5
774,99.0,89.0,0.0,0.0,24.0,60.0,73.0,0.0,0.0,24.0,60.0,0.0,0.0,43.0,99.0,38.0,40.0
775,101.0,93.0,0.0,0.0,24.0,63.0,74.0,0.0,0.0,24.0,63.0,0.0,0.0,44.0,104.0,39.0,41.5
776,101.0,93.0,0.0,0.0,24.0,61.0,71.5,0.0,0.0,24.0,61.0,0.0,0.0,44.0,103.0,39.0,41.0
777,100.0,89.0,0.0,0.0,25.0,61.0,73.0,0.0,0.0,25.0,61.0,0.0,0.0,43.5,99.0,37.0,39.5
778,111.0,103.0,0.0,0.0,25.0,57.5,76.0,0.0,0.0,25.0,57.5,0.0,0.0,46.0,111.0,41.0,42.0
779,96.0,88.0,0.0,0.0,23.5,61.0,72.0,0.0,0.0,23.5,61.0,0.0,0.0,43.0,98.0,35.5,39.0
780,96.0,88.0,0.0,0.0,23.5,61.0,72.0,0.0,0.0,23.5,61.0,0.0,0.0,43.0,98.0,35.5,39.0
781,96.0,88.0,0.0,0.0,23.5,61.0,72.0,0.0,0.0,23.5,61.0,0.0,0.0,43.0,98.0,35.5,39.0
782,99.0,87.0,0.0,71.0,24.0,63.0,74.0,0.0,0.0,25.0,63.0,0.0,0.0,44.0,106.0,39.4,38.5
783,94.0,80.0,0.0,0.0,18.0,57.5,72.0,0.0,0.0,18.0,57.5,0.0,0.0,39.0,94.0,36.0,32.8
784,100.0,92.0,0.0,0.0,22.0,62.0,75.0,0.0,0.0,22.0,62.0,0.0,0.0,46.0,102.0,40.0,40.0
785,109.0,102.0,0.0,0.0,25.0,63.0,76.0,0.0,0.0,25.0,63.0,0.0,0.0,46.0,110.0,41.0,41.5
786,93.0,85.0,0.0,0.0,23.0,59.0,71.0,0.0,0.0,23.0,59.0,0.0,0.0,42.5,95.0,37.0,38.0
787,117.0,114.0,0.0,0.0,26.5,63.0,82.0,0.0,0.0,27.5,64.0,0.0,0.0,49.0,124.0,40.5,43.0
788,92.0,86.0,42.5,0.0,23.0,58.0,71.0,0.0,0.0,23.0,58.0,0.0,0.0,43.0,100.0,36.5,36.0
789,109.0,99.0,41.0,0.0,25.0,61.5,77.0,0.0,0.0,25.0,61.5,0.0,0.0,45.0,109.0,40.0,43.0
790,102.0,92.0,0.0,0.0,24.0,67.0,77.0,0.0,0.0,24.0,67.0,0.0,0.0,46.0,106.0,40.0,39.0
791,109.0,99.0,41.0,0.0,25.0,61.5,77.0,0.0,0.0,25.0,61.5,0.0,0.0,45.0,109.0,40.0,43.0
792,109.0,101.0,0.0,0.0,25.0,61.0,74.0,0.0,0.0,25.0,61.0,0.0,0.0,46.0,111.0,41.0,42.5
793,99.0,91.5,0.0,0.0,22.5,60.0,71.0,0.0,0.0,22.5,60.0,0.0,0.0,43.0,99.0,36.5,39.0
794,99.0,91.5,0.0,0.0,22.5,60.0,71.0,0.0,0.0,22.5,60.0,0.0,0.0,43.0,99.0,36.5,39.0
795,103.0,97.0,0.0,72.0,24.5,61.5,72.0,0.0,0.0,24.5,61.5,0.0,0.0,43.0,102.0,39.0,42.5
796,103.0,98.0,0.0,72.0,24.5,61.5,72.0,0.0,0.0,24.5,61.5,0.0,0.0,43.0,102.0,39.0,42.5
797,103.0,98.0,0.0,72.0,24.5,61.5,72.0,0.0,0.0,24.5,61.5,0.0,0.0,43.0,102.0,39.0,42.5
798,109.5,100.0,0.0,74.0,23.5,61.5,74.0,0.0,0.0,23.5,61.5,0.0,0.0,44.5,110.0,41.0,43.0
799,109.5,100.0,0.0,74.0,23.5,61.5,74.0,0.0,0.0,23.5,61.5,0.0,0.0,44.5,110.0,41.0,43.0
800,113.5,109.0,0.0,79.0,25.5,64.0,79.0,0.0,0.0,25.5,64.0,0.0,0.0,48.5,114.0,42.0,43.5
801,113.5,109.0,0.0,79.0,25.5,64.0,79.0,0.0,0.0,25.5,64.0,0.0,0.0,48.5,114.0,42.0,43.5
802,115.0,101.0,43.5,0.0,20.5,62.0,75.5,47.0,0.0,20.5,63.0,106.0,0.0,47.5,110.0,41.0,42.6
803,115.0,101.0,43.5,0.0,20.5,62.0,75.5,47.0,0.0,20.5,63.0,106.0,0.0,47.5,110.0,41.0,42.6
804,115.0,101.0,43.5,0.0,20.5,62.0,75.5,47.0,0.0,20.5,63.0,106.0,0.0,47.5,110.0,41.0,42.6
805,115.0,101.0,43.5,0.0,20.5,62.0,75.5,47.0,0.0,20.5,63.0,106.0,0.0,47.5,110.0,41.0,42.6
806,114.0,106.5,0.0,0.0,24.8,61.0,78.0,0.0,0.0,26.0,61.0,0.0,0.0,47.0,115.0,42.0,42.5
807,114.0,106.5,0.0,0.0,24.8,61.0,78.0,0.0,0.0,26.0,61.0,0.0,0.0,47.0,115.0,42.0,42.5
808,98.0,89.0,0.0,0.0,24.0,65.0,73.0,0.0,0.0,24.0,65.0,0.0,0.0,44.5,98.0,38.0,38.0
809,93.0,80.0,0.0,0.0,22.5,64.0,72.0,0.0,0.0,22.5,64.0,0.0,0.0,43.0,92.5,34.0,38.0
810,110.0,103.0,0.0,0.0,25.0,58.5,72.0,0.0,0.0,25.0,58.5,0.0,0.0,45.5,108.0,40.0,40.0
811,113.0,101.0,0.0,0.0,24.4,64.0,76.0,-3.5,0.0,26.0,64.0,0.0,0.0,47.0,115.0,39.5,41.5
812,117.0,109.0,0.0,0.0,27.0,62.5,79.5,0.0,0.0,27.0,62.5,0.0,0.0,48.0,119.0,43.0,45.5
813,114.0,107.0,0.0,73.0,26.0,62.0,77.0,0.0,0.0,26.0,62.0,0.0,0.0,47.0,116.0,42.0,43.0
814,111.5,103.5,0.0,0.0,25.0,62.4,74.0,0.0,0.0,25.0,62.4,0.0,0.0,45.0,108.0,41.0,42.3
815,117.0,109.0,0.0,0.0,25.0,59.0,75.0,0.0,0.0,25.0,59.0,116.0,0.0,48.0,116.0,41.0,43.0
816,105.0,97.0,0.0,0.0,25.0,59.5,76.0,0.0,0.0,26.0,59.5,0.0,0.0,45.0,107.0,39.0,41.0
817,105.0,97.0,0.0,0.0,25.0,59.5,76.0,0.0,0.0,26.0,59.5,0.0,0.0,45.0,107.0,39.0,41.0
818,107.0,99.0,-0.5,0.0,25.0,65.0,76.0,-0.8,0.0,25.0,65.0,0.0,0.0,46.0,109.0,41.0,42.0
819,94.5,88.5,0.0,0.0,23.0,61.0,72.0,0.0,0.0,23.0,61.0,0.0,0.0,42.0,96.5,36.5,38.0
820,126.0,122.0,0.0,0.0,27.0,70.0,85.0,0.0,0.0,27.0,70.0,0.0,0.0,46.0,130.0,44.5,44.0
821,105.0,98.0,0.0,0.0,25.0,56.0,73.0,-1.0,0.0,25.0,56.0,0.0,0.0,45.0,107.0,40.0,41.5
822,101.0,91.0,0.0,0.0,24.0,63.0,74.0,0.0,0.0,24.0,59.0,0.0,0.0,44.0,103.0,39.0,40.0
823,107.0,99.0,0.0,0.0,25.0,63.0,74.0,0.0,0.0,25.0,63.0,0.0,0.0,46.0,107.0,40.0,41.0
824,101.0,97.0,0.0,0.0,25.5,64.5,78.0,0.0,0.0,25.5,64.5,0.0,0.0,44.0,104.5,39.0,41.0
825,124.0,119.0,0.0,87.0,27.2,69.5,85.0,0.0,0.0,27.2,69.5,0.0,0.0,52.6,130.0,46.0,50.0
826,95.0,86.0,0.0,68.0,23.0,53.0,66.0,0.0,0.0,23.0,53.0,0.0,0.0,41.0,96.0,37.0,37.0
827,103.0,91.0,0.0,77.0,24.8,62.0,75.0,0.0,0.0,24.8,62.0,0.0,0.0,45.4,104.0,39.0,41.0
828,111.0,99.0,0.0,79.0,25.5,65.0,77.0,0.0,0.0,25.5,65.0,0.0,0.0,47.0,112.0,41.6,42.0
829,114.0,102.5,43.0,78.0,25.0,65.5,75.5,44.0,0.0,25.0,65.5,0.0,0.0,50.5,115.0,40.0,45.5
830,109.0,96.0,0.0,0.0,26.0,62.0,78.0,0.0,0.0,26.0,62.0,0.0,0.0,48.0,110.0,42.0,41.5
831,111.0,100.0,1.0,0.0,26.5,65.0,78.0,0.0,0.0,26.5,65.0,0.0,0.0,47.0,110.0,43.0,44.0
832,123.0,116.0,0.0,0.0,26.0,63.0,78.0,0.0,0.0,26.0,63.0,0.0,0.0,49.0,119.0,45.0,46.0
833,101.0,93.0,0.0,0.0,24.0,61.0,74.0,0.0,0.0,24.0,61.0,0.0,0.0,44.0,103.0,39.0,39.0
834,101.0,89.0,0.0,0.0,24.0,64.5,80.0,0.0,0.0,24.0,64.5,0.0,0.0,46.0,99.0,39.0,39.0
835,101.5,89.0,0.0,0.0,24.0,64.5,80.0,0.0,0.0,24.0,64.5,0.0,0.0,46.0,99.0,39.5,39.0
836,101.0,89.0,0.0,0.0,24.0,64.5,80.0,0.0,0.0,24.0,64.5,0.0,0.0,46.0,99.0,39.0,39.0
837,108.5,100.5,0.0,0.0,25.0,59.5,74.0,0.0,0.0,25.0,63.0,0.0,0.0,43.5,107.0,40.0,42.0
838,108.5,100.5,0.0,0.0,25.0,59.5,74.0,0.0,0.0,25.0,63.0,0.0,0.0,43.5,107.0,40.0,42.0
839,107.0,99.0,-0.5,0.0,25.0,65.0,76.0,-0.8,0.0,25.0,65.0,0.0,0.0,46.0,109.0,41.0,42.0
840,106.0,106.0,0.0,0.0,25.0,59.0,69.0,0.0,0.0,25.0,59.0,0.0,0.0,44.5,108.0,40.0,41.0
841,105.0,104.0,0.0,0.0,25.5,61.0,71.0,0.0,0.0,25.5,61.0,0.0,0.0,44.0,108.0,40.0,39.0
842,101.0,93.0,35.5,67.0,23.0,58.0,65.0,36.0,0.0,23.0,58.0,95.0,47.0,42.0,102.0,38.0,40.0
843,101.0,92.0,0.0,0.0,24.0,62.5,74.0,0.0,0.0,24.0,62.5,0.0,0.0,44.0,103.0,39.0,39.0
844,110.0,102.0,0.0,0.0,26.5,64.0,76.0,0.0,0.0,26.5,64.0,0.0,0.0,45.5,113.0,41.0,43.5
845,126.0,122.0,0.0,78.0,30.0,61.0,79.5,0.0,0.0,30.0,61.0,0.0,0.0,50.4,128.0,48.0,47.5
846,117.0,114.0,0.0,72.0,26.0,57.0,74.0,0.0,0.0,26.0,57.0,0.0,0.0,47.0,119.0,43.5,45.0
847,91.0,81.0,0.0,0.0,23.0,61.0,76.0,0.0,0.0,23.0,61.0,0.0,0.0,41.0,93.0,36.0,39.0
848,99.0,89.0,0.0,0.0,24.0,63.0,72.0,0.0,0.0,24.0,63.0,0.0,0.0,44.0,98.0,38.0,39.0
849,111.0,100.0,1.0,0.0,26.5,65.0,78.0,0.0,0.0,26.5,65.0,0.0,0.0,47.0,110.0,43.0,44.0
850,111.0,100.0,1.0,0.0,26.5,65.0,78.0,0.0,0.0,26.5,65.0,0.0,0.0,47.0,110.0,43.0,44.0
851,111.0,100.0,1.0,0.0,26.5,65.0,78.0,0.0,0.0,26.5,65.0,0.0,0.0,47.0,110.0,43.0,44.0
852,111.0,103.0,0.0,0.0,24.0,61.0,78.0,0.0,0.0,25.0,61.0,0.0,0.0,46.0,111.0,41.0,42.0
853,105.0,97.0,0.0,0.0,25.0,63.0,74.0,0.0,0.0,25.0,63.0,0.0,0.0,45.0,107.0,40.0,42.5
854,105.0,97.0,0.0,0.0,25.0,63.0,74.0,0.0,0.0,25.0,63.0,0.0,0.0,45.0,107.0,40.0,42.5
855,111.0,104.0,0.0,0.0,24.0,61.0,78.0,0.0,0.0,25.0,61.0,0.0,0.0,46.0,111.0,41.0,42.0
856,105.0,97.0,0.0,0.0,25.0,63.0,74.0,0.0,0.0,25.0,63.0,0.0,0.0,45.0,107.0,40.0,42.5
857,93.0,85.0,0.0,0.0,23.0,63.0,72.0,0.0,0.0,23.0,63.0,0.0,0.0,43.0,95.0,37.0,39.0
858,102.0,94.0,0.0,0.0,24.0,63.0,74.0,0.0,0.0,24.0,63.0,0.0,0.0,44.0,103.0,39.0,40.0
859,113.0,106.0,0.0,0.0,26.0,60.5,74.0,0.0,0.0,26.0,60.5,0.0,0.0,45.5,114.0,41.0,43.0
860,125.0,119.0,0.0,0.0,27.0,64.0,79.0,0.0,0.0,27.0,64.0,0.0,0.0,49.0,129.0,45.0,47.0
861,125.0,119.0,0.0,0.0,27.0,64.0,79.0,0.0,0.0,27.0,64.0,0.0,0.0,49.0,129.0,45.0,47.0
862,127.0,122.0,0.0,0.0,27.0,66.0,82.0,0.0,0.0,27.0,66.0,0.0,0.0,51.0,126.0,45.0,46.5
863,89.0,81.0,0.0,0.0,22.0,56.0,67.0,0.0,0.0,22.0,56.0,0.0,0.0,41.0,91.0,36.0,37.0
864,89.0,81.0,0.0,0.0,22.0,56.0,67.0,0.0,0.0,22.0,56.0,0.0,0.0,41.0,91.0,36.0,37.0
865,99.0,88.0,0.0,0.0,23.0,60.5,75.0,0.0,0.0,23.0,60.5,0.0,0.0,44.0,101.0,36.5,40.0
866,99.0,88.0,0.0,0.0,23.0,60.5,75.0,0.0,0.0,23.0,60.5,0.0,0.0,44.0,101.0,36.5,40.0
867,108.0,101.5,0.0,0.0,24.0,67.0,78.0,0.0,0.0,24.0,67.0,0.0,0.0,45.5,109.0,39.0,42.0
868,101.0,93.0,0.0,0.0,24.0,62.0,74.0,0.0,0.0,24.0,61.5,0.0,0.0,45.0,103.0,39.0,40.0
869,123.0,117.0,0.0,0.0,26.0,61.5,76.0,-1.5,-1.0,26.0,61.5,0.0,0.0,48.0,123.0,43.0,46.0
870,109.0,101.0,0.0,0.0,25.0,64.0,76.0,0.0,0.0,25.0,64.0,0.0,0.0,45.0,111.0,41.0,43.0
871,113.0,105.0,0.0,0.0,26.0,63.0,76.0,0.0,0.0,26.0,63.0,0.0,0.0,47.0,115.0,42.0,43.0
872,123.0,117.0,0.0,0.0,26.0,61.5,76.0,-1.5,-1.0,26.0,61.5,0.0,0.0,48.0,123.0,43.0,46.0
873,106.0,96.0,0.0,0.0,26.0,61.5,75.0,0.0,0.0,26.0,61.5,0.0,0.0,45.0,106.0,39.0,42.0
874,101.0,89.0,0.0,0.0,24.0,63.0,75.0,0.0,0.0,24.0,63.0,0.0,0.0,43.0,99.0,38.0,40.0
875,101.0,89.0,0.0,0.0,24.0,63.0,75.0,0.0,0.0,24.0,63.0,0.0,0.0,43.0,99.0,38.0,40.0
876,101.0,89.0,1.0,0.0,24.0,60.0,73.0,0.0,0.0,24.0,60.0,0.0,0.0,43.5,99.0,38.0,39.0
877,107.0,97.0,0.0,0.0,25.0,62.5,74.0,0.0,0.0,25.0,62.5,0.0,0.0,44.5,104.5,40.0,42.5
878,97.0,98.0,0.0,73.0,23.0,56.0,67.0,0.0,0.0,23.0,56.0,100.0,0.0,44.0,105.0,40.0,42.0
879,110.0,102.0,0.0,0.0,24.5,62.5,77.5,0.0,0.0,24.5,62.5,0.0,0.0,48.0,110.0,42.0,41.0
880,97.0,90.5,0.0,0.0,24.0,58.0,71.5,0.0,0.0,24.0,58.0,0.0,0.0,43.0,99.0,38.0,39.0
881,105.0,102.0,0.0,0.0,25.0,63.0,71.0,0.0,0.0,25.0,63.0,0.0,0.0,46.5,107.0,38.0,41.0
882,105.0,101.0,0.0,0.0,25.0,63.0,71.0,0.0,0.0,25.0,63.0,0.0,0.0,47.0,107.0,38.0,41.5
883,101.0,93.0,0.0,0.0,23.0,59.0,76.0,0.0,0.0,23.0,59.0,0.0,0.0,46.0,102.0,39.0,42.0
884,108.0,100.0,0.0,0.0,25.0,63.0,76.0,0.0,0.0,25.0,63.0,0.0,0.0,46.0,111.0,41.0,42.0
885,130.0,124.0,0.0,0.0,27.0,60.0,77.0,0.0,0.0,27.0,60.0,0.0,0.0,50.0,127.0,45.0,46.0
886,105.0,97.0,0.0,0.0,25.0,66.5,77.0,-3.0,0.0,25.0,66.5,0.0,0.0,45.0,105.0,37.0,41.0
887,133.0,131.0,0.0,83.0,28.0,66.0,82.0,0.0,0.0,28.0,66.0,0.0,0.0,49.0,132.0,50.0,49.0
888,109.0,101.0,0.0,0.0,24.0,62.0,76.0,0.0,0.0,24.0,62.0,0.0,0.0,46.0,111.0,40.0,42.0
889,105.0,100.0,0.0,72.0,25.0,58.0,70.0,0.0,0.0,25.0,58.0,0.0,0.0,44.0,108.0,39.0,43.5
890,110.5,94.5,0.0,72.0,23.0,61.5,72.0,0.0,0.0,23.0,61.5,0.0,0.0,41.5,104.5,40.5,40.0
891,117.0,107.0,0.0,0.0,25.0,63.0,79.0,0.0,0.0,25.0,63.0,0.0,0.0,48.0,120.0,41.0,43.0
892,104.0,88.0,0.0,0.0,20.0,61.0,76.0,0.0,0.0,20.0,61.0,0.0,0.0,43.0,102.0,38.0,37.8
893,118.0,106.0,0.0,0.0,22.0,64.5,78.0,0.0,0.0,22.0,64.5,0.0,0.0,48.0,118.0,43.0,42.5
894,112.0,100.0,0.0,0.0,21.0,60.0,76.0,0.0,0.0,21.0,60.0,0.0,0.0,46.0,110.0,39.0,39.8
895,118.0,106.0,0.0,0.0,20.0,61.0,76.0,0.0,0.0,20.0,61.0,0.0,0.0,46.0,118.0,41.0,41.8
896,97.0,90.5,0.0,0.0,24.0,59.5,71.5,0.0,0.0,24.0,59.5,0.0,0.0,43.0,99.0,37.5,39.3
897,117.0,109.0,0.0,0.0,26.0,62.5,78.0,0.0,0.0,26.0,62.5,0.0,0.0,47.0,117.0,42.0,44.0
898,105.0,97.0,0.0,0.0,25.0,63.0,74.0,0.0,0.0,25.0,63.0,0.0,0.0,45.0,107.0,40.0,41.0
899,105.0,93.5,0.0,0.0,25.0,63.0,74.0,0.0,0.0,25.0,63.0,0.0,0.0,45.0,105.0,40.0,40.5
900,112.0,104.0,0.0,0.0,25.0,62.0,75.0,-1.0,0.0,25.0,62.0,0.0,0.0,46.0,109.0,40.0,42.0
901,96.0,85.0,0.0,0.0,23.0,63.5,71.0,0.0,0.0,24.5,63.5,0.0,0.0,42.0,97.0,37.0,38.0
902,87.0,77.0,0.8,0.0,22.0,55.5,70.0,0.0,0.0,22.0,55.5,0.0,0.0,40.0,89.0,33.5,37.0
903,107.0,97.0,0.0,0.0,24.0,60.5,74.0,0.0,0.0,25.0,60.5,0.0,0.0,45.0,105.0,38.0,40.0
904,107.0,97.0,0.0,0.0,24.0,60.5,74.0,0.0,0.0,25.0,60.5,0.0,0.0,45.0,105.0,38.0,40.0
905,109.0,97.0,0.0,0.0,25.0,66.0,82.0,0.0,0.0,25.0,66.0,0.0,0.0,47.0,107.0,40.0,43.0
906,107.0,97.0,0.0,0.0,24.0,60.5,74.0,0.0,0.0,25.0,60.5,0.0,0.0,45.0,105.0,38.0,40.0
907,105.0,94.0,0.0,0.0,26.0,64.0,77.0,0.0,0.0,26.0,64.0,0.0,0.0,45.0,104.0,37.0,40.0
908,114.0,108.0,0.0,79.0,27.0,63.5,77.0,0.0,0.0,27.0,63.5,0.0,0.0,48.0,118.0,42.8,43.5
909,102.0,93.0,0.0,0.0,23.5,62.0,74.0,0.0,0.0,23.5,62.0,0.0,0.0,45.0,104.5,39.0,41.0
910,104.0,97.0,0.0,0.0,25.0,60.0,73.0,0.0,0.0,25.0,60.0,0.0,0.0,43.5,104.0,41.0,41.5
911,114.0,106.0,0.0,0.0,26.0,63.0,79.0,0.0,0.0,26.0,63.0,0.0,0.0,47.5,114.0,43.0,43.0
